"id","taxon_group","taxon","common_name","synonym"
42576,89,"Limnanthes douglasii","Meadow-foam",""
145355,89,"Limonium","Rock sea-lavander","Sea-Lavender"
174953,89,"Limonium auriculae-ursifolium","Broad-leaved Sea-lavender",""
8591,89,"Limonium bellidifolium","Matted Sea-lavender",""
95587,89,"Limonium binervosum","Rock Sea-lavender",""
58808,89,"Limonium binervosum agg.","Rock Sea-Lavender agg.",""
162489,89,"Limonium binervosum subsp. anglicum","",""
241771,89,"Limonium binervosum subsp. binervosum","",""
258220,89,"Limonium binervosum subsp. cantianum","",""
30423,89,"Limonium binervosum subsp. mutatum","",""
26601,89,"Limonium binervosum subsp. sarniense","",""
210284,89,"Limonium binervosum subsp. saxonicum","",""
150336,89,"Limonium binervosum var. sarniense","",""
47658,89,"Limonium bonduellii","Algerian Statice",""
182124,89,"Limonium britannicum","Lafant Prydeinig",""
367240,89,"Limonium britannicum britannicum var. kelseyanum","",""
366664,89,"Limonium britannicum celticum var. pharense","",""
366709,89,"Limonium britannicum coombense var. grandicaule","",""
105317,89,"Limonium britannicum subsp. britannicum","",""
39325,89,"Limonium britannicum subsp. celticum","",""
25513,89,"Limonium britannicum subsp. celticum var. celticum","",""
175949,89,"Limonium britannicum subsp. coombense","",""
230189,89,"Limonium britannicum subsp. coombense var. coombense","",""
150433,89,"Limonium britannicum subsp. transcanalis","",""
59415,89,"Limonium dodartiforme","",""
143886,89,"Limonium dodartii","",""
72875,89,"Limonium humile","Lax-flowered Sea-lavender",""
241170,89,"Limonium hyblaeum","Rottingdean Sea-lavender",""
109967,89,"Limonium loganicum","",""
97725,89,"Limonium normannicum","Alderney Sea-lavender",""
123449,89,"Limonium paradoxum","Lafant Tyddewi",""
366442,89,"Limonium paradoxum var. mutabile","",""
367162,89,"Limonium paradoxum var. paradoxum","",""
183894,89,"Limonium parvum","Corlafant Penfro",""
257242,89,"Limonium platyphyllum","Sea-Lavender","Florist's Sea-lavender"
142472,89,"Limonium procerum","",""
366494,89,"Limonium procerum procerum var. cornubiense","",""
366213,89,"Limonium procerum procerum var. hibernicum","",""
365803,89,"Limonium procerum procerum var. medium","",""
366127,89,"Limonium procerum procerum var. paramedium","",""
366386,89,"Limonium procerum procerum var. procerum","",""
366770,89,"Limonium procerum procerum var. wessexense","",""
201965,89,"Limonium procerum subsp. cambrense","",""
178869,89,"Limonium procerum subsp. devoniense","",""
82944,89,"Limonium procerum subsp. procerum","",""
246713,89,"Limonium recurvum","",""
367431,89,"Limonium recurvum humile var. donegalense","",""
366771,89,"Limonium recurvum humile var. humile","",""
366518,89,"Limonium recurvum humile var. pseudoparadoxum","",""
365948,89,"Limonium recurvum portlandicum var. kerryense","",""
365920,89,"Limonium recurvum portlandicum var. recurviforme","",""
142112,89,"Limonium recurvum subsp. humile","",""
135692,89,"Limonium recurvum subsp. portlandicum","",""
172764,89,"Limonium recurvum subsp. pseudotranswallianum","",""
22888,89,"Limonium recurvum subsp. recurvum","",""
93354,89,"Limonium sinuatum","Statice",""
112564,89,"Limonium transwallianum","Lafant Penfro",""
184757,89,"Limonium vulgare","Common Sea-lavender","Sea Lavender"
154454,89,"Limonium vulgare x humile = L. x neumanii","",""
168930,89,"Limosella","",""
247450,89,"Limosella aquatica","Mudwort","Common Mudwort"
120922,89,"Limosella aquatica x australis","lleidlys croesryw Morgannwg",""
72869,89,"Limosella australis","Welsh Mudwort",""
153886,89,"Limosella capensis","",""
115228,89,"Linaceae","",""
139857,89,"Linanthus","",""
254217,89,"Linanthus androsaceus","",""
29642,89,"Linanthus grandiflorus","",""
132288,89,"Linaria","Toadflax",""
157257,89,"Linaria aeruginea","",""
13178,89,"Linaria alpina","",""
286416,89,"Linaria amethystea","",""
47304,89,"Linaria amethystea subsp. multipunctata","",""
49174,89,"Linaria angustissima","Narrow-leaved Toadflax",""
95740,89,"Linaria anticaria","",""
48629,89,"Linaria arenaria","Sand Toadflax","French Toadflax"
141144,89,"Linaria arvensis","Corn Toadflax",""
236195,89,"Linaria bipartita","",""
33563,89,"Linaria caesia","",""
191243,89,"Linaria chalepensis","",""
250315,89,"Linaria dalmatica","Balkan Toadflax","Dalmatian Toadflax"
66728,89,"Linaria incarnata","",""
218053,89,"Linaria maroccana","Annual Toadflax",""
221687,89,"Linaria micrantha","",""
173339,89,"Linaria pelisseriana","Jersey Toadflax",""
142097,89,"Linaria purpurea","Purple Toadflax",""
227809,89,"Linaria purpurea x repens = L. x dominii","",""
243173,89,"Linaria reflexa","",""
14594,89,"Linaria repens","Pale Toadflax",""
60159,89,"Linaria repens x supina = L. x cornubiensis","",""
64135,89,"Linaria saxatilis","",""
74006,89,"Linaria sect. Microrrhinum","",""
221987,89,"Linaria simplex","",""
33814,89,"Linaria spartea","",""
235238,89,"Linaria supina","Prostrate Toadflax",""
366108,89,"Linaria triornithophora","",""
230265,89,"Linaria triphylla","",""
110528,89,"Linaria viscosa","",""
257996,89,"Linaria vulgaris","Common Toadflax","Butter and Eggs"
247539,89,"Linaria vulgaris x repens = L. x sepium","",""
398989,89,"Lindernia","",""
129892,89,"Linnaea","",""
36660,89,"Linnaea borealis","Twinflower",""
184082,89,"Linnaea borealis subsp. americana","",""
29103,89,"Linnaea borealis subsp. borealis","",""
34880,89,"Linum","",""
91577,89,"Linum austriacum","",""
30963,89,"Linum bienne","Pale Flax",""
57240,89,"Linum catharticum","Fairy Flax","Purging Flax"
85800,89,"Linum grandiflorum","Crimson Flax",""
18575,89,"Linum narbonense","",""
159854,89,"Linum perenne","Perennial Flax","Blue Flax"
97011,89,"Linum perenne subsp. anglicum","",""
218067,89,"Linum perenne subsp. montanum","",""
192630,89,"Linum suffruticosum","White Flax",""
253603,89,"Linum tenue","",""
249810,89,"Linum tenuifolium","",""
99332,89,"Linum usitatissimum","Flax","Cultivated Flax"
10928,89,"Liparis","",""
33122,89,"Liparis loeselii","Fen Orchid",""
365991,89,"Lippia","",""
367078,89,"Lippia citriodora","",""
290178,89,"Liquidambar","",""
216350,89,"Liquidambar styraciflua","Sweet Gum",""
183642,89,"Liriodendron","",""
187543,89,"Liriodendron tulipifera","Tulip-tree",""
291138,89,"Lithocarpus","",""
232108,89,"Lithocarpus edulis","",""
170052,89,"Lithodora","",""
160042,89,"Lithodora diffusa","",""
163850,89,"Lithospermum","",""
9300,89,"Lithospermum arvense","Field Gromwell","Corn Gromwell"
127995,89,"Lithospermum officinale","Common Gromwell",""
194769,89,"Lithospermum purpureocaeruleum","Purple Gromwell","Blue Gromwell"
35153,89,"Littorella","",""
161702,89,"Littorella uniflora","Shoreweed",""
120394,89,"Loasaceae","",""
173565,89,"Lobelia","Lobelia",""
100978,89,"Lobelia dortmanna","Water Lobelia",""
201379,89,"Lobelia erinus","Garden Lobelia",""
210177,89,"Lobelia filiformis","",""
210278,89,"Lobelia gracilis","",""
153876,89,"Lobelia siphilitica","Great Lobelia",""
153413,89,"Lobelia urens","Heath Lobelia",""
154095,89,"Lobularia","",""
80775,89,"Lobularia maritima","Sweet Alison",""
208318,89,"Loeflingia","",""
227209,89,"Loeflingia hispanica","",""
212136,89,"Lolium","Rye-Grass",""
99623,89,"Lolium multiflorum","Italian Rye-grass","Italian Rye-Grass"
165114,89,"Lolium multiflorum x rigidum","",""
182039,89,"Lolium multiflorum x temulentum","",""
237275,89,"Lolium perenne","Perennial Rye-grass","Perennial Rye-Grass"
20608,89,"Lolium perenne x multiflorum = L. x boucheanum","Hybrid Rye-Grass",""
173097,89,"Lolium persicum","",""
163478,89,"Lolium remotum","Flaxfield Rye-grass",""
31812,89,"Lolium rigidum","Mediterranean Rye-grass",""
236517,89,"Lolium rigidum x temulentum","",""
227971,89,"Lolium temulentum","Darnel",""
233386,89,"Lonas","",""
153192,89,"Lonas annua","African Daisy",""
53607,89,"Lonicera","",""
153700,89,"Lonicera alpigena","Alpine Honeysuckle",""
71499,89,"Lonicera caerulea","Blue-berried Honeysuckle",""
256721,89,"Lonicera caprifolium","Perfoliate Honeysuckle",""
135675,89,"Lonicera caprifolium x etrusca = L. x italica","Garden Honeysuckle",""
131270,89,"Lonicera chrysantha","",""
142403,89,"Lonicera etrusca","Etruscan Honeysuckle",""
193083,89,"Lonicera fragrantissima x standishii = L. x purpusii","",""
202271,89,"Lonicera henryi","Henry's Honeysuckle",""
167936,89,"Lonicera involucrata","Californian Honeysuckle",""
198658,89,"Lonicera japonica","Japanese Honeysuckle",""
36811,89,"Lonicera morrowii","Morrow's Honeysuckle",""
77302,89,"Lonicera nitida","Wilson's Honeysuckle",""
175205,89,"Lonicera periclymenum","Honeysuckle",""
164085,89,"Lonicera pileata","Box-leaved Honeysuckle",""
24545,89,"Lonicera standishii","",""
167136,89,"Lonicera syringantha","Lilac-scented Honeysuckle",""
184285,89,"Lonicera tatarica","Tartarian Honeysuckle",""
210352,89,"Lonicera trichosantha","",""
130850,89,"Lonicera xylosteum","Fly Honeysuckle",""
158954,89,"Lopezia","",""
252087,89,"Lopezia coronata","Crown-jewels",""
399355,89,"Loranthaceae","",""
182824,89,"Lotononis","",""
190399,89,"Lotononis lupinifolia","",""
63827,89,"Lotus","Bird's-Foot-Trefoil",""
35949,89,"Lotus americanus","Prairie Trefoil",""
120649,89,"Lotus angustissimus","Slender Birdsfoot Trefoil","Least Birdsfoot Trefoil"
156549,89,"Lotus borbasii","",""
115935,89,"Lotus conimbricensis","",""
162799,89,"Lotus corniculatus","Common Bird's-foot-trefoil",""
246642,89,"Lotus corniculatus var. corniculatus","",""
195531,89,"Lotus corniculatus var. sativus","",""
183824,89,"Lotus creticus","Cretan Bird's-foot-trefoil",""
94491,89,"Lotus cytisoides","",""
120381,89,"Lotus edulis","",""
135077,89,"Lotus jacobaeus","St James' Trefoil",""
11053,89,"Lotus ornithopodioides","Southern Bird's-foot-trefoil",""
56764,89,"Lotus palustris","",""
253426,89,"Lotus pedunculatus","Greater Bird's-foot-trefoil","Large Bird's-Foot-Trefoil"
189695,89,"Lotus subbiflorus","Hairy Bird's-foot-trefoil","Lesser Birdsfoot Trefoil"
201449,89,"Lotus tenuis","Narrow-leaved Bird's-foot-trefoil",""
239388,89,"Ludwigia","",""
45007,89,"Ludwigia grandiflora","Uruguayan Hampshire-purslane",""
317791,89,"Ludwigia grandiflora subsp. hexapetala","Uruguayan Hampshire-purslane",""
30216,89,"Ludwigia palustris","Hampshire-purslane",""
134870,89,"Ludwigia palustris x repens = L. x kentiana","False Hampshire-purslane",""
161296,89,"Luma","",""
66925,89,"Luma apiculata","Chilean Myrtle",""
9151,89,"Lunaria","",""
187329,89,"Lunaria annua","Honesty",""
228943,89,"Lunaria rediviva","Perennial Honesty",""
141433,89,"Lupinus","",""
115985,89,"Lupinus albus","White Lupin",""
130622,89,"Lupinus angustifolius","Narrow-leaved Lupin",""
37499,89,"Lupinus arboreus","Tree Lupin",""
90650,89,"Lupinus arboreus x polyphyllus = L. x regalis","Russell Lupin",""
26949,89,"Lupinus arboreus x polyphyllus x nootkatensis","",""
18168,89,"Lupinus luteus","Annual Yellow-lupin",""
205663,89,"Lupinus micranthus","Bitter Blue-lupin",""
145653,89,"Lupinus nootkatensis","Nootka Lupin","Scottish Lupin"
31275,89,"Lupinus polyphyllus","Garden Lupin",""
218060,89,"Lupinus polyphyllus agg.","",""
63207,89,"Lupinus polyphyllus x nootkatensis = L. x pseudopolyphyllus","Lupin",""
71450,89,"Luronium","",""
11255,89,"Luronium natans","Floating Water-plantain",""
29709,89,"Luzula","Wood-Rush",""
144991,89,"Luzula arcuata","Curved Wood-rush","Arctic Woodrush"
66831,89,"Luzula campestris","Field Wood-rush","Field Wood-Rush"
131977,89,"Luzula forsteri","Southern Wood-rush",""
220169,89,"Luzula forsteri x pilosa = L. x borreri","",""
161448,89,"Luzula luzuloides","White Wood-rush",""
237618,89,"Luzula multiflora","Heath Wood-rush","Heath Wood-Rush"
186079,89,"Luzula multiflora subsp. congesta","",""
130761,89,"Luzula multiflora subsp. hibernica","",""
206512,89,"Luzula multiflora subsp. multiflora","",""
219079,89,"Luzula nivea","Snow-white Wood-rush","Snowy Woodrush"
397898,89,"Luzula pallescens","",""
215939,89,"Luzula pilosa","Hairy Wood-rush","Hairy Wood-Rush"
167826,89,"Luzula spicata","Spiked Wood-rush",""
105748,89,"Luzula sylvatica","Great Wood-rush","Great Wood-Rush"
47838,89,"Lychnis","",""
249674,89,"Lychnis coronata x fulgens = L. x haageana","",""
67059,89,"Lycium","Teaplant",""
146304,89,"Lycium barbarum","Duke of Argyll's Teaplant","Duke of Argyll's Tea-Tree"
49128,89,"Lycium barbarum agg.","",""
17937,89,"Lycium chinense","Chinese Teaplant",""
199774,89,"Lycocarpus","",""
132019,89,"Lycocarpus fugax","",""
211354,89,"Lycopersicon","",""
152700,89,"Lycopersicon esculentum","Tomato","tomato"
84949,89,"Lycopersicon pimpinellifolium","Currant Tomato",""
61984,78,"Lycopodiaceae","",""
179621,78,"Lycopodiales","",""
144340,78,"Lycopodiella","",""
163753,78,"Lycopodiella inundata","Marsh Clubmoss",""
110765,78,"Lycopodium","",""
81034,78,"Lycopodium annotinum","Interrupted Clubmoss",""
30915,78,"Lycopodium clavatum","Stag's-horn Clubmoss",""
72520,78,"Lycopodium lagopus","",""
239932,89,"Lycopus","",""
103556,89,"Lycopus europaeus","Gypsywort","Gipsywort"
185062,89,"Lysichiton","",""
81273,89,"Lysichiton americanus","American Skunk-cabbage","Skunk Cabbage"
214034,89,"Lysichiton camtschatcensis","Asian Skunk-cabbage",""
98274,89,"Lysimachia","",""
38730,89,"Lysimachia ciliata","Fringed Loosestrife",""
233941,89,"Lysimachia ephemerum","",""
236249,89,"Lysimachia nemorum","Yellow Pimpernel",""
83743,89,"Lysimachia nummularia","Creeping-Jenny",""
140026,89,"Lysimachia punctata","Dotted Loosestrife","Large Yellow Loosestrife"
139077,89,"Lysimachia quadrifolia","Whorled Loosestrife",""
27243,89,"Lysimachia terrestris","Lake Loosestrife",""
80409,89,"Lysimachia thyrsiflora","Tufted Loosestrife",""
189280,89,"Lysimachia vulgaris","Yellow Loosestrife",""
166694,89,"Lythraceae","",""
130665,89,"Lythrum","",""
187398,89,"Lythrum alatum","Angled Purple-loosestrife",""
215712,89,"Lythrum hyssopifolia","Grass-poly",""
147568,89,"Lythrum junceum","False Grass-poly",""
193485,89,"Lythrum portula","Water-purslane","Water Purslane"
126384,89,"Lythrum portula subsp. longidentatum","",""
83217,89,"Lythrum portula subsp. portula","",""
144491,89,"Lythrum salicaria","Purple-loosestrife","Purple Loosestrife"
134331,89,"Lythrum virgatum","",""
150982,89,"Macleaya","",""
101043,89,"Macleaya cordata","Five-seeded Plume-poppy",""
103036,89,"Macleaya cordata x microcarpa = M. x kewensis","Hybrid Plume-poppy",""
147992,89,"Macleaya microcarpa","",""
27818,89,"Madia","",""
120674,89,"Madia capitata","",""
218693,89,"Madia glomerata","Mountain Tarweed",""
240875,89,"Madia sativa","Coast Tarweed",""
162019,89,"Magnolia","",""
62780,89,"Magnolia acuminata","Cucumber-tree",""
38879,89,"Magnoliaceae","",""
114110,89,"Magnoliales","",""
103758,89,"Magnoliopsida","Dicotyledons",""
181709,89,"Mahonia","Oregon Grape",""
168163,89,"Mahonia aquifolium","Oregon-grape","Oregon-Grape"
16364,89,"Mahonia aquifolium x repens = M. x decumbens","Newmarket Oregon-grape",""
240007,89,"Mahonia japonica","",""
234696,89,"Mahonia pinnata","",""
225371,89,"Mahonia repens","",""
366522,89,"Mahonia x media","",""
172776,89,"Mahonia x wagneri","",""
246079,89,"Maianthemum","",""
122903,89,"Maianthemum bifolium","May Lily",""
123458,89,"Maianthemum kamtschaticum","False Lily-of-the-valley",""
289537,89,"Maianthemum stellatum","Star-flowered Lily-of-the-valley",""
132618,89,"Malcolmia","",""
34372,89,"Malcolmia africana","",""
127041,89,"Malcolmia crenulata","",""
160820,89,"Malcolmia lacera","",""
224740,89,"Malcolmia maritima","Virginia Stock",""
184263,89,"Malope","",""
218691,89,"Malope malacoides","",""
187570,89,"Malope trifida","Mallow-wort",""
290403,89,"Malpighiales","",""
163577,89,"Malus","Apple",""
94711,89,"Malus atrosanguinea","",""
102522,89,"Malus atrosanguinea x niedzwetskyana = M. x purpurea","Purple Crab",""
242627,89,"Malus baccata","Siberian Crab",""
135925,89,"Malus baccata x prunifolia = M. x robusta","",""
228759,89,"Malus floribunda","Japanese Crab",""
241320,89,"Malus hupehensis","Hupeh Crab",""
77604,89,"Malus niedzwetzkyana","",""
167107,89,"Malus prunifolia","Plum-leaved Apple",""
21148,89,"Malus pumila","Apple","Cultivated Apple"
236829,89,"Malus sieboldii","Siebold's Crab",""
101489,89,"Malus spectabilis","Chinese Crab",""
215951,89,"Malus sylvestris","Crab Apple",""
67650,89,"Malus sylvestris sens.lat.","",""
51966,89,"Malva","",""
250682,89,"Malva aegyptia","",""
212811,89,"Malva alcea","Greater Musk-mallow",""
396179,89,"Malva arborea","",""
171033,89,"Malva brasiliensis","",""
107264,89,"Malva cretica","",""
26114,89,"Malva hispanica","",""
86054,89,"Malva moschata","Musk-mallow","Musk-Mallow"
117176,89,"Malva neglecta","Dwarf Mallow",""
255263,89,"Malva nicaeensis","French Mallow","Southern Mallow"
114357,89,"Malva oxyloba","",""
44256,89,"Malva parviflora","Least Mallow",""
223712,89,"Malva pusilla","Small Mallow",""
398703,89,"Malva setigera","",""
178365,89,"Malva sylvestris","Common Mallow",""
84042,89,"Malva verticillata","Chinese Mallow",""
51080,89,"Malvaceae","",""
177473,89,"Malvales","",""
33118,89,"Malvastrum","",""
113133,89,"Malvastrum americanum","",""
23099,89,"Malvastrum campanulatum","",""
96606,89,"Malvastrum coromandelianum","Broomweed",""
181621,89,"Malvastrum multicaule","",""
395058,89,"Mandragora","",""
34767,89,"Mangifera","",""
120565,89,"Mangifera indica","Mango",""
112682,89,"Mantisalca","",""
71063,89,"Mantisalca salmantica","",""
396603,89,"Marcetella","",""
209605,89,"Margyricarpus","",""
203659,89,"Margyricarpus pinnatus","Pearl-fruit",""
39108,89,"Marrubium","",""
59129,89,"Marrubium alysson","",""
90586,89,"Marrubium peregrinum","",""
200292,89,"Marrubium vulgare","White Horehound",""
400434,87,"Marsilea","",""
149163,87,"Marsileaceae","",""
132513,89,"Martyniaceae","",""
53325,89,"Matricaria","",""
107691,89,"Matricaria aurea","",""
394234,89,"Matricaria chamomilla","",""
69360,89,"Matricaria decipiens","",""
51043,89,"Matricaria disciformis","",""
213184,89,"Matricaria discoidea","Pineappleweed","Pineapple Weed"
242202,89,"Matricaria oreades","Lawn Pyrethrum",""
70173,89,"Matricaria trichophylla","",""
226205,87,"Matteuccia","",""
31788,87,"Matteuccia struthiopteris","Ostrich Fern",""
109717,89,"Matthiola","",""
66367,89,"Matthiola fruticulosa","Sad Stock","Stock"
45002,89,"Matthiola incana","Hoary Stock",""
56622,89,"Matthiola longipetala","Night-scented Stock",""
147209,89,"Matthiola longipetala subsp. bicornis","",""
241971,89,"Matthiola sinuata","Sea Stock","Great Sea Stock"
58186,89,"Matthiola tricuspidata","",""
366987,89,"Mauranthemum paludosum","",""
398448,89,"Maytenus","",""
130293,89,"Meconopsis","",""
18030,89,"Meconopsis cambrica","Welsh Poppy",""
27945,89,"Medicago","",""
41612,89,"Medicago arabica","Spotted Medick",""
205050,89,"Medicago arborea","Tree Medick",""
206510,89,"Medicago blancheana","",""
11916,89,"Medicago coronata","",""
57587,89,"Medicago disciformis","",""
139182,89,"Medicago doliata","",""
32077,89,"Medicago glutinosa","",""
35696,89,"Medicago intertexta","Hedgehog Medick",""
198973,89,"Medicago laciniata","Tattered Medick",""
158273,89,"Medicago littoralis","Shore Medick",""
